98487
107436
72077
65116
97931
97971
101961
107033
112236
127128
128881
19558
34818
45937
46018
49813
54081
54842
79306
79580
80189
81003
81632
87413
98894
44836
100916
56275
99159
100735
101909
104118
106147
106757
109347
111101
112344
114238
11682
125267
126043
131547
20327
20422
34943
37626
38717
40587
43557
45234
46362
46390
48428
48559
49631
50286
52515
53765
53875
54199
54990
56424
63578
68088
75444
76254
85400
86292
88072
91154
95605
95726
98893
101869
32842
36983
132822
80795
34109
97839
27720
52048
111523
128053
99630
88436
128787
68061
42158
43404
125074
73257
67879
41985
70219
79538
100577
101297
102021
104281
104337
104497
10508
105289
107083
107243
107255
107815
108225
109454
109648
110680
110919
111203
112098
112404
112689
112937
113255
113520
113710
113836
114528
114605
114635
115138
115216
115615
118435
118451
119337
120807
121384
12216
12237
123972
124203
124484
124692
129997
130822
132546
13738
139497
140609
14537
19747
20234
22416
22540
24194
24454
2541
26081
26129
27037
28574
31562
34000
34603
35907
36358
36379
36664
37009
37649
37665
37951
38494
38676
38804
39225
39941
40355
40847
43343
44426
44665
44670
44827
46349
46437
46439
46483
46823
47199
48065
48372
48787
49232
49520
49975
50102
50131
50296
50576
50691
51082
52437
52501
52504
52517
52567
53358
53950
55297
56405
56880
58660
59323
59422
59861
60510
61510
61899
63268
63958
65137
65388
66007
66162
66786
66839
67525
67860
67936
68802
69075
70086
70175
70686
71304
71378
71927
72003
72863
73069
73196
73296
73366
74062
74823
75310
75513
75900
76089
76231
76982
79154
79500
80099
80500
81085
81378
82087
83288
83293
84703
84772
85196
85791
85820
86308
86812
86964
87041
88090
89060
89080
89577
89578
89698
90633
91174
91537
92158
92741
93681
94801
96542
96742
96932
97185
97485
98585
98740
98963
98974
98985
99100
99310
99334
99653
115990
28568
78546
118226
48275
56406
48135
104640
29910
49980
114952
98336
34798
52449
54806
79566
51279
65279
66787
109345
81795
61823
54692
51280
94399
139128
65099
22034
128844
130952
79046
95653
67671
48521
42533
35105
111494
104592
114453
98494
128050
85748
74539
116544
56839
125356
132153
101681
29584
43560
59301
27940
106454
75504
49054
22033
48563
43556
65278
101145
132209
6887
131437
11416
109209
103343
107291
54613
52939
129962
56962
64751
171105
117293
48908
140516
144257
124945
116184
108081
104955
109759
116126
119958
124965
100934
96476
86917
78259
83214
82343
82296
80662
81908
74621
70099
70083
67895
58875
19954
73706
100288
18421
51989
54810
55416
59938
65975
71336
74576
80778
81452
82387
83191
96708
96724
96799
99123
98364
46929
115617
30249
100136
100183
100576
100738
101046
101188
101367
101441
101750
101784
101807
101821
102020
102215
102585
102854
103382
103648
103881
104360
104466
104557
104569
104750
105040
105690
106103
106170
106523
106541
106617
106890
106954
106984
107272
107285
107709
108177
108256
108258
108279
108296
108593
10866
108862
109172
109671
109833
110610
110672
110694
111019
111325
111361
111419
111506
111627
111799
112229
112240
112241
112302
112748
113217
113320
113389
113432
113555
11381
113908
114076
114357
114464
114821
115635
116560
11710
117209
117367
117859
118179
118230
118326
118399
118420
118815
11917
119291
120245
120260
120402
120762
120898
120918
120959
121190
121206
121566
121585
